idx,workerid,sentence,followup,stype,ftype,response,OP1,OP1_type,OP2,OP2_type,comments,slide_number_in_experiment,proliferate.condition
99,755,I didn't accept two offers for the project,despite the fact that my manager told me to accept them.,S,F1,7.0,didn't,NEG,two,NMR,,5,Group 7
99,784,I didn't accept two offers for the project,despite the fact that my manager told me to accept them.,S,F1,4.0,didn't,NEG,two,NMR,,25,Group 7
99,808,I didn't accept two offers for the project,despite the fact that my manager told me to accept them.,S,F1,7.0,didn't,NEG,two,NMR,,5,Group 7
99,838,I didn't accept two offers for the project,despite the fact that my manager told me to accept them.,S,F1,2.0,didn't,NEG,two,NMR,,20,Group 7
99,643,I didn't accept two offers for the project,because there were no offers in the first place.,S,F2,3.0,didn't,NEG,two,NMR,,9,Group 24
99,669,I didn't accept two offers for the project,because there were no offers in the first place.,S,F2,3.0,didn't,NEG,two,NMR,,19,Group 24
99,707,I didn't accept two offers for the project,because there were no offers in the first place.,S,F2,2.0,didn't,NEG,two,NMR,,6,Group 24
99,737,I didn't accept two offers for the project,because there were no offers in the first place.,S,F2,4.0,didn't,NEG,two,NMR,sounds natural but is slightly non sensible,7,Group 24
99,766,I didn't accept two offers for the project,because there were no offers in the first place.,S,F2,2.0,didn't,NEG,two,NMR,,12,Group 24
99,794,I didn't accept two offers for the project,because there were no offers in the first place.,S,F2,1.0,didn't,NEG,two,NMR,,15,Group 24
99,822,I didn't accept two offers for the project,because there were no offers in the first place.,S,F2,3.0,didn't,NEG,two,NMR,,25,Group 24
99,851,I didn't accept two offers for the project,because there were no offers in the first place.,S,F2,1.0,didn't,NEG,two,NMR,,23,Group 24
99,667,I rejected two offers for the project,despite the fact that my manager told me to accept them.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,16,Group 25
99,689,I rejected two offers for the project,despite the fact that my manager told me to accept them.,Sc,F1,4.0,na_control,na_control,na_control,na_control,Makes sense but a little stilted,6,Group 25
99,717,I rejected two offers for the project,despite the fact that my manager told me to accept them.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,10,Group 25
99,745,I rejected two offers for the project,despite the fact that my manager told me to accept them.,Sc,F1,5.0,na_control,na_control,na_control,na_control,,21,Group 25
99,773,I rejected two offers for the project,despite the fact that my manager told me to accept them.,Sc,F1,5.0,na_control,na_control,na_control,na_control,,26,Group 25
99,802,I rejected two offers for the project,despite the fact that my manager told me to accept them.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,20,Group 25
99,830,I rejected two offers for the project,despite the fact that my manager told me to accept them.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,26,Group 25
99,858,I rejected two offers for the project,despite the fact that my manager told me to accept them.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,24,Group 25
99,636,I rejected two offers for the project,because there were no offers in the first place.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,20,Group 4
99,661,I rejected two offers for the project,because there were no offers in the first place.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,16,Group 4
99,704,I rejected two offers for the project,because there were no offers in the first place.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,26,Group 4
99,735,I rejected two offers for the project,because there were no offers in the first place.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,6,Group 4
99,764,I rejected two offers for the project,because there were no offers in the first place.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,26,Group 4
99,780,I rejected two offers for the project,because there were no offers in the first place.,Sc,F2,2.0,na_control,na_control,na_control,na_control,,10,Group 4
99,806,I rejected two offers for the project,because there were no offers in the first place.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,24,Group 4
99,849,I rejected two offers for the project,because there were no offers in the first place.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,10,Group 4
100,657,I didn't support all the policies of the government,as I found them to be unjust.,S,F1,7.0,didn't,NEG,all,QD,,16,Group 3
100,682,I didn't support all the policies of the government,as I found them to be unjust.,S,F1,6.0,didn't,NEG,all,QD,,12,Group 3
100,713,I didn't support all the policies of the government,as I found them to be unjust.,S,F1,4.0,didn't,NEG,all,QD,,5,Group 3
100,741,I didn't support all the policies of the government,as I found them to be unjust.,S,F1,7.0,didn't,NEG,all,QD,,5,Group 3
100,769,I didn't support all the policies of the government,as I found them to be unjust.,S,F1,6.0,didn't,NEG,all,QD,,15,Group 3
100,797,I didn't support all the policies of the government,as I found them to be unjust.,S,F1,7.0,didn't,NEG,all,QD,,18,Group 3
100,825,I didn't support all the policies of the government,as I found them to be unjust.,S,F1,6.0,didn't,NEG,all,QD,,5,Group 3
100,854,I didn't support all the policies of the government,as I found them to be unjust.,S,F1,7.0,didn't,NEG,all,QD,,20,Group 3
100,656,I didn't support all the policies of the government,though I approved of some of them.,S,F2,6.0,didn't,NEG,all,QD,,23,Group 17
100,677,I didn't support all the policies of the government,though I approved of some of them.,S,F2,4.0,didn't,NEG,all,QD,,12,Group 17
100,712,I didn't support all the policies of the government,though I approved of some of them.,S,F2,7.0,didn't,NEG,all,QD,,5,Group 17
100,740,I didn't support all the policies of the government,though I approved of some of them.,S,F2,7.0,didn't,NEG,all,QD,,19,Group 17
100,768,I didn't support all the policies of the government,though I approved of some of them.,S,F2,5.0,didn't,NEG,all,QD,,19,Group 17
100,796,I didn't support all the policies of the government,though I approved of some of them.,S,F2,5.0,didn't,NEG,all,QD,,24,Group 17
100,824,I didn't support all the policies of the government,though I approved of some of them.,S,F2,6.0,didn't,NEG,all,QD,,6,Group 17
100,853,I didn't support all the policies of the government,though I approved of some of them.,S,F2,7.0,didn't,NEG,all,QD,,10,Group 17
100,644,I opposed all the policies of the government,as I found them to be unjust.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,21,Group 2
100,666,I opposed all the policies of the government,as I found them to be unjust.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,21,Group 2
100,692,I opposed all the policies of the government,as I found them to be unjust.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,10,Group 2
100,719,I opposed all the policies of the government,as I found them to be unjust.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,15,Group 2
100,747,I opposed all the policies of the government,as I found them to be unjust.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,23,Group 2
100,777,I opposed all the policies of the government,as I found them to be unjust.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,20,Group 2
100,810,I opposed all the policies of the government,as I found them to be unjust.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,25,Group 2
100,833,I opposed all the policies of the government,as I found them to be unjust.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,19,Group 2
100,647,I opposed all the policies of the government,though I approved of some of them.,Sc,F2,2.0,na_control,na_control,na_control,na_control,,26,Group 26
100,678,I opposed all the policies of the government,though I approved of some of them.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,15,Group 26
100,702,I opposed all the policies of the government,though I approved of some of them.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,14,Group 26
100,729,I opposed all the policies of the government,though I approved of some of them.,Sc,F2,1.0,na_control,na_control,na_control,na_control,"If you oppose all policies you can't approve some of them, it's contradictory",5,Group 26
100,759,I opposed all the policies of the government,though I approved of some of them.,Sc,F2,5.0,na_control,na_control,na_control,na_control,,5,Group 26
100,789,I opposed all the policies of the government,though I approved of some of them.,Sc,F2,2.0,na_control,na_control,na_control,na_control,,12,Group 26
100,815,I opposed all the policies of the government,though I approved of some of them.,Sc,F2,2.0,na_control,na_control,na_control,na_control,,26,Group 26
100,843,I opposed all the policies of the government,though I approved of some of them.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,14,Group 26
101,651,He didn't remember a scene from the movie Inception,even though the scene was really famous.,S,F1,5.0,didn't,NEG,a/an,IND,,15,Group 11
101,710,He didn't remember a scene from the movie Inception,even though the scene was really famous.,S,F1,6.0,didn't,NEG,a/an,IND,,10,Group 11
101,738,He didn't remember a scene from the movie Inception,even though the scene was really famous.,S,F1,7.0,didn't,NEG,a/an,IND,,6,Group 11
101,774,He didn't remember a scene from the movie Inception,even though the scene was really famous.,S,F1,2.0,didn't,NEG,a/an,IND,,21,Group 11
101,801,He didn't remember a scene from the movie Inception,even though the scene was really famous.,S,F1,7.0,didn't,NEG,a/an,IND,,18,Group 11
101,829,He didn't remember a scene from the movie Inception,even though the scene was really famous.,S,F1,6.0,didn't,NEG,a/an,IND,Logical link,7,Group 11
101,841,He didn't remember a scene from the movie Inception,even though the scene was really famous.,S,F1,7.0,didn't,NEG,a/an,IND,,6,Group 11
101,861,He didn't remember a scene from the movie Inception,even though the scene was really famous.,S,F1,4.0,didn't,NEG,a/an,IND,"The first sentence uses ""a scene"" which kind of implies any scene. The follow up sentence uses ""the scene"" which implies one specific scene.",7,Group 11
101,638,He didn't remember a scene from the movie Inception,which is to say he didn't remember anything from the movie.,S,F2,1.0,didn't,NEG,a/an,IND,,21,Group 23
101,662,He didn't remember a scene from the movie Inception,which is to say he didn't remember anything from the movie.,S,F2,2.0,didn't,NEG,a/an,IND,,16,Group 23
101,706,He didn't remember a scene from the movie Inception,which is to say he didn't remember anything from the movie.,S,F2,4.0,didn't,NEG,a/an,IND,,12,Group 23
101,736,He didn't remember a scene from the movie Inception,which is to say he didn't remember anything from the movie.,S,F2,6.0,didn't,NEG,a/an,IND,,23,Group 23
101,765,He didn't remember a scene from the movie Inception,which is to say he didn't remember anything from the movie.,S,F2,4.0,didn't,NEG,a/an,IND,It's a strange combination.  Possibly said as a joke.,5,Group 23
101,811,He didn't remember a scene from the movie Inception,which is to say he didn't remember anything from the movie.,S,F2,1.0,didn't,NEG,a/an,IND,,24,Group 23
101,850,He didn't remember a scene from the movie Inception,which is to say he didn't remember anything from the movie.,S,F2,2.0,didn't,NEG,a/an,IND,,16,Group 23
101,864,He didn't remember a scene from the movie Inception,which is to say he didn't remember anything from the movie.,S,F2,6.0,didn't,NEG,a/an,IND,,5,Group 23
101,656,He forgot a scene from the movie Inception,even though the scene was really famous.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,26,Group 17
101,677,He forgot a scene from the movie Inception,even though the scene was really famous.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,15,Group 17
101,712,He forgot a scene from the movie Inception,even though the scene was really famous.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,19,Group 17
101,740,He forgot a scene from the movie Inception,even though the scene was really famous.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,23,Group 17
101,768,He forgot a scene from the movie Inception,even though the scene was really famous.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,15,Group 17
101,796,He forgot a scene from the movie Inception,even though the scene was really famous.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,25,Group 17
101,824,He forgot a scene from the movie Inception,even though the scene was really famous.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,19,Group 17
101,853,He forgot a scene from the movie Inception,even though the scene was really famous.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,12,Group 17
101,659,He forgot a scene from the movie Inception,which is to say he didn't remember anything from the movie.,Sc,F2,5.0,na_control,na_control,na_control,na_control,,6,Group 20
101,687,He forgot a scene from the movie Inception,which is to say he didn't remember anything from the movie.,Sc,F2,6.0,na_control,na_control,na_control,na_control,,14,Group 20
